id,source,model_full,year,price_lacs,url,first_seen,last_seen,high_price_seen
11835346,PakWheels,Mitsubishi Minicab,2013,22.0,https://www.pakwheels.com/used-cars/mitsubishi-minicab-2013-for-sale-in-islamabad-11835346,2026-08-09T22:34,2026-08-12T12:42,22.0
11835309,PakWheels,Daihatsu Mira,2013,23.0,https://www.pakwheels.com/used-cars/daihatsu-mira-2013-for-sale-in-islamabad-11835309,2026-08-09T13:20,2026-08-12T12:42,23.0
1117770141,OLX,Suzuki Alto,2022,23.15,https://www.olx.com.pk/item/-iid-1117770141,2026-08-10T11:09,2026-08-12T12:42,23.15
1117784674,OLX,Suzuki Alto,2013,23.2,https://www.olx.com.pk/item/-iid-1117784674,2026-08-10T11:09,2026-08-12T12:42,23.2
11473653,PakWheels,Suzuki Alto,2014,23.25,https://www.pakwheels.com/used-cars/suzuki-alto-2014-for-sale-in-islamabad-11473653,2026-07-30T17:22,2026-08-12T12:42,23.25
1117808104,OLX,Daihatsu Mira,2012,23.3,https://www.olx.com.pk/item/-iid-1117808104,2026-08-11T21:17,2026-08-12T12:42,23.3
11835969,PakWheels,Daihatsu Mira,2014,23.5,https://www.pakwheels.com/used-cars/daihatsu-mira-2014-for-sale-in-rawalpindi-11835969,2026-08-09T22:34,2026-08-12T12:42,23.5
1117803790,OLX,Daihatsu Mira,2014,23.5,https://www.olx.com.pk/item/-iid-1117803790,2026-08-10T11:09,2026-08-12T12:42,23.5
11838903,PakWheels,Suzuki Alto,2014,23.75,https://www.pakwheels.com/used-cars/suzuki-alto-2014-for-sale-in-islamabad-11838903,2026-08-10T11:09,2026-08-12T12:42,23.75
11834880,PakWheels,Honda N Wgn,2013,23.87,https://www.pakwheels.com/used-cars/honda-n-wgn-2013-for-sale-in-islamabad-11834880,2026-08-09T13:20,2026-08-12T12:42,23.87
11713078,PakWheels,Suzuki Alto,2015,23.99,https://www.pakwheels.com/used-cars/suzuki-alto-2015-for-sale-in-rawalpindi-11713078,2026-08-09T22:34,2026-08-12T12:42,23.99
11836060,PakWheels,Daihatsu Move,2013,24.0,https://www.pakwheels.com/used-cars/daihatsu-move-2013-for-sale-in-islamabad-11836060,2026-08-09T22:34,2026-08-12T12:42,24.0
11836047,PakWheels,Daihatsu Move,2013,24.0,https://www.pakwheels.com/used-cars/daihatsu-move-2013-for-sale-in-islamabad-11836047,2026-08-09T22:34,2026-08-12T12:42,24.0
1117801747,OLX,Daihatsu Move,2017,24.0,https://www.olx.com.pk/item/-iid-1117801747,2026-08-09T13:20,2026-08-12T12:42,24.0
11838039,PakWheels,Suzuki Alto,2020,24.25,https://www.pakwheels.com/used-cars/suzuki-alto-2020-for-sale-in-rawalpindi-11838039,2026-08-09T22:34,2026-08-12T12:42,24.25
1117773225,OLX,Suzuki Alto,2019,24.25,https://www.olx.com.pk/item/-iid-1117773225,2026-08-10T11:09,2026-08-12T12:42,24.25
11763337,PakWheels,Daihatsu Mira ES,2014,24.3,https://www.pakwheels.com/used-cars/daihatsu-mira-2014-for-sale-in-islamabad-11763337,2026-08-05T12:30,2026-08-12T12:42,25.0
11834400,PakWheels,Suzuki Alto,2019,24.5,https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-islamabad-11834400,2026-08-09T13:20,2026-08-12T12:42,24.5
11835752,PakWheels,Daihatsu Move,2014,24.75,https://www.pakwheels.com/used-cars/daihatsu-move-2014-for-sale-in-islamabad-11835752,2026-08-09T22:34,2026-08-12T12:42,24.75
11839009,PakWheels,Daihatsu Mira,2017,24.8,https://www.pakwheels.com/used-cars/daihatsu-mira-2017-for-sale-in-islamabad-11839009,2026-08-10T11:09,2026-08-12T12:42,24.8
11838005,PakWheels,Daihatsu Mira,2013,24.8,https://www.pakwheels.com/used-cars/daihatsu-mira-2013-for-sale-in-islamabad-11838005,2026-08-09T22:34,2026-08-12T12:42,24.8
11835911,PakWheels,Suzuki Alto,2016,24.8,https://www.pakwheels.com/used-cars/suzuki-alto-2016-for-sale-in-rawalpindi-11835911,2026-08-09T22:34,2026-08-12T12:42,24.8
1117802190,OLX,Suzuki Alto,2016,24.8,https://www.olx.com.pk/item/-iid-1117802190,2026-08-11T21:17,2026-08-12T12:42,24.8
11837094,PakWheels,Suzuki Alto,2019,25.0,https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-islamabad-11837094,2026-08-09T22:34,2026-08-12T12:42,25.0
11836510,PakWheels,Suzuki Alto,2019,25.0,https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-rawalpindi-11836510,2026-08-09T22:34,2026-08-12T12:42,25.0
11837997,PakWheels,Suzuki Every,2018,25.5,https://www.pakwheels.com/used-cars/suzuki-every-2018-for-sale-in-rawalpindi-11837997,2026-08-09T22:34,2026-08-12T12:42,25.5
11836492,PakWheels,Suzuki Alto,2021,25.5,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-rawalpindi-11836492,2026-08-09T22:34,2026-08-12T12:42,25.5
11826136,PakWheels,Nissan Dayz,2017,25.5,https://www.pakwheels.com/used-cars/nissan-dayz-2017-for-sale-in-islamabad-11826136,2026-08-09T22:34,2026-08-12T12:42,25.5
11398196,PakWheels,Daihatsu Mira ES,2015,25.5,https://www.pakwheels.com/used-cars/daihatsu-mira-2015-for-sale-in-rawalpindi-11398196,2026-08-09T13:20,2026-08-12T12:42,25.5
1117802563,OLX,Suzuki Alto,2021,25.5,https://www.olx.com.pk/item/-iid-1117802563,2026-08-11T18:02,2026-08-12T12:42,25.5
1116532914,OLX,Nissan Dayz,2015,25.5,https://www.olx.com.pk/item/-iid-1116532914,2026-07-30T17:22,2026-08-12T12:42,25.5
11833398,PakWheels,Subaru Pleo,2015,25.6,https://www.pakwheels.com/used-cars/subaru-pleo-plus-2015-for-sale-in-islamabad-11833398,2026-08-09T22:34,2026-08-12T12:42,25.6
11838499,PakWheels,Suzuki Every,2024,25.75,https://www.pakwheels.com/used-cars/suzuki-every-2024-for-sale-in-islamabad-11838499,2026-08-09T22:34,2026-08-12T12:42,25.75
11836943,PakWheels,Suzuki Alto,2021,25.8,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-islamabad-11836943,2026-08-09T22:34,2026-08-12T12:42,25.8
11835255,PakWheels,Suzuki Alto,2021,25.95,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-islamabad-11835255,2026-08-09T13:20,2026-08-12T12:42,25.95
1117793145,OLX,Mazda Carol,2017,26.0,https://www.olx.com.pk/item/-iid-1117793145,2026-08-09T13:20,2026-08-12T12:42,26.0
11830609,PakWheels,Honda N Box,2017,26.5,https://www.pakwheels.com/used-cars/honda-n-box-2017-for-sale-in-rawalpindi-11830609,2026-08-09T22:34,2026-08-12T12:42,26.5
11836343,PakWheels,Suzuki Alto,2021,26.7,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-rawalpindi-11836343,2026-08-09T22:34,2026-08-12T12:42,26.7
11691240,PakWheels,Suzuki Alto,2016,26.74,https://www.pakwheels.com/used-cars/suzuki-alto-2016-for-sale-in-islamabad-11691240,2026-08-10T11:09,2026-08-12T12:42,26.74
11835495,PakWheels,Nissan Dayz,2013,26.75,https://www.pakwheels.com/used-cars/nissan-dayz-2013-for-sale-in-rawalpindi-11835495,2026-08-09T13:20,2026-08-12T12:42,27.5
11835419,PakWheels,Suzuki Wagon R,2012,26.75,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2012-for-sale-in-islamabad-11835419,2026-08-09T13:20,2026-08-12T12:42,26.75
1117771522,OLX,Suzuki Alto,2017,26.75,https://www.olx.com.pk/item/-iid-1117771522,2026-08-10T11:09,2026-08-12T12:42,26.75
11838576,PakWheels,Suzuki Wagon R,2014,26.85,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2014-for-sale-in-rawalpindi-11838576,2026-08-10T11:09,2026-08-12T12:42,26.85
1116759268,OLX,Suzuki Alto,2023,26.95,https://www.olx.com.pk/item/-iid-1116759268,2026-07-30T17:22,2026-08-12T12:42,26.95
11787475,PakWheels,Suzuki Alto,2022,27.0,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-islamabad-11787475,2026-07-30T17:22,2026-08-12T12:42,27.0
11837221,PakWheels,Suzuki Alto,2020,27.5,https://www.pakwheels.com/used-cars/suzuki-alto-2020-for-sale-in-rawalpindi-11837221,2026-08-09T22:34,2026-08-12T12:42,27.5
11836884,PakWheels,Daihatsu Mira,2013,27.5,https://www.pakwheels.com/used-cars/daihatsu-mira-2013-for-sale-in-rawalpindi-11836884,2026-08-09T22:34,2026-08-12T12:42,27.5
1117795030,OLX,Daihatsu Mira,2013,27.5,https://www.olx.com.pk/item/-iid-1117795030,2026-08-10T11:09,2026-08-12T12:42,27.5
1117801059,OLX,Suzuki Alto,2024,27.8,https://www.olx.com.pk/item/-iid-1117801059,2026-08-11T18:02,2026-08-12T12:42,27.8
11835160,PakWheels,Daihatsu Mira,2018,28.0,https://www.pakwheels.com/used-cars/daihatsu-mira-2018-for-sale-in-islamabad-11835160,2026-08-09T13:20,2026-08-12T12:42,28.0
1117802041,OLX,Suzuki Alto,2015,28.0,https://www.olx.com.pk/item/-iid-1117802041,2026-08-11T21:17,2026-08-12T12:42,28.0
11834807,PakWheels,Suzuki Wagon R,2018,28.2,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2018-for-sale-in-islamabad-11834807,2026-08-09T13:20,2026-08-12T12:42,28.2
11774913,PakWheels,Suzuki Alto,2022,28.25,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-islamabad-11774913,2026-07-30T17:22,2026-08-12T12:42,29.95
1117804452,OLX,Suzuki Alto,2024,28.5,https://www.olx.com.pk/item/-iid-1117804452,2026-08-11T18:02,2026-08-12T12:42,28.5
1116534380,OLX,Daihatsu Mira,2018,28.65,https://www.olx.com.pk/item/-iid-1116534380,2026-08-10T11:09,2026-08-12T12:42,28.65
1117780012,OLX,Daihatsu Mira,2015,29.3,https://www.olx.com.pk/item/-iid-1117780012,2026-08-10T11:09,2026-08-12T12:42,29.3
11838806,PakWheels,Suzuki Alto,2024,29.5,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-islamabad-11838806,2026-08-10T11:09,2026-08-12T12:42,29.5
11834680,PakWheels,Suzuki Spacia,2019,29.5,https://www.pakwheels.com/used-cars/suzuki-spacia-2019-for-sale-in-rawalpindi-11834680,2026-08-09T13:20,2026-08-12T12:42,29.5
11838643,PakWheels,Suzuki Alto,2022,29.7,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-islamabad-11838643,2026-08-09T22:34,2026-08-12T12:42,29.7
1117806299,OLX,Honda N Box,2020,29.99,https://www.olx.com.pk/item/-iid-1117806299,2026-08-10T11:09,2026-08-12T12:42,29.99
11834518,PakWheels,Honda N Box,2020,29.99999,https://www.pakwheels.com/used-cars/honda-n-box-2020-for-sale-in-islamabad-11834518,2026-08-09T22:34,2026-08-12T12:42,29.99999
