id,source,model_full,variant,year,price_lacs,mileage_km,transmission,city,area,badge,rating,pics,ago,region,url,img,days,body,posted_date,dupkey,dup,first_seen,is_new,prev_high,price_drop,flags,price_pkr
11855839,PakWheels,Nissan Dayz,Highway Star X,2015,26.8,76000.0,Automatic,Islamabad,Islamabad,,,10.0,2d,core,https://www.pakwheels.com/used-cars/nissan-dayz-2015-for-sale-in-islamabad-11855839,https://cache4.pakwheels.com/ad_pictures/1492/nissan-dayz-highway-star-x-2015-149245187.jpg,2.0,Hatchback,2026-08-13,nissan dayz|2015|26.8|76000,False,2026-08-13T21:02,False,26.8,,,2680000.0
11808181,PakWheels,Daihatsu Tanto,L,2015,26.85,96573.0,Automatic,Islamabad,Islamabad,Managed by PakWheels,6.9,14.0,2d,core,https://www.pakwheels.com/used-cars/daihatsu-tanto-2015-for-sale-in-islamabad-11808181,https://cache1.pakwheels.com/ad_pictures/1485/daihatsu-tanto-l-24-2015-148521193.jpg,2.0,Tall-boy,2026-08-13,daihatsu tanto|2015|26.85|96573,False,2026-08-11T21:17,False,26.85,,,2685000.0
11855106,PakWheels,Suzuki Alto,VXR,2021,27.0,31000.0,Manual,Rawalpindi,Rawalpindi,,,2.0,2d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-rawalpindi-11855106,https://cache1.pakwheels.com/ad_pictures/1492/suzuki-alto-vxr-2-2021-149234397.jpg,2.0,Hatchback,2026-08-13,suzuki alto|2021|27.0|31000,False,2026-08-13T17:22,False,27.0,,,2700000.0
11855019,PakWheels,Suzuki Alto,VXR,2022,27.3,42000.0,Manual,Rawalpindi,Rawalpindi,,,7.0,2d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-rawalpindi-11855019,https://cache4.pakwheels.com/ad_pictures/1492/suzuki-alto-vxr-2-2022-149232999.jpg,2.0,Hatchback,2026-08-13,suzuki alto|2022|27.3|42000,False,2026-08-13T17:22,False,27.3,,,2730000.0
11855691,PakWheels,Suzuki Alto,VXL,2021,27.4,87000.0,Automatic,Islamabad,Islamabad,,,9.0,2d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-islamabad-11855691,https://cache4.pakwheels.com/ad_pictures/1492/suzuki-alto-vxl-2-2021-149243004.jpg,2.0,Hatchback,2026-08-13,suzuki alto|2021|27.4|87000,False,2026-08-13T21:02,False,27.4,,,2740000.0
11853649,PakWheels,Suzuki Every,,2019,27.5,101300.0,Automatic,Islamabad,Islamabad,,,7.0,2d,core,https://www.pakwheels.com/used-cars/suzuki-every-2019-for-sale-in-islamabad-11853649,https://cache4.pakwheels.com/ad_pictures/1492/suzuki-every-2019-149210925.jpg,2.0,Van,2026-08-13,suzuki every|2019|27.5|101300,False,2026-08-13T12:42,False,27.5,,,2750000.0
11849306,PakWheels,Suzuki Wagon R,J Style,2015,27.5,120000.0,Automatic,Islamabad,Islamabad,,,20.0,2d,core,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2015-for-sale-in-islamabad-11849306,https://cache3.pakwheels.com/ad_pictures/1492/suzuki-wagon-r-j-style-2015-149202022.jpg,2.0,Tall-boy,2026-08-13,suzuki wagon r|2015|27.5|120000,False,2026-08-13T12:42,False,27.5,,,2750000.0
11853952,PakWheels,Suzuki Wagon R,FX Limited,2016,27.9,80000.0,Automatic,Rawalpindi,Rawalpindi,,,11.0,2d,core,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2016-for-sale-in-rawalpindi-11853952,https://cache3.pakwheels.com/ad_pictures/1492/suzuki-wagon-r-fx-limited-2016-149216177.jpg,2.0,Tall-boy,2026-08-13,suzuki wagon r|2016|27.9|80000,False,2026-08-13T14:16,False,28.5,0.6,,2790000.0
1117990250,OLX,Suzuki Alto,2023,2023,27.9,,,Rawalpindi,"Chaklala, Rawalpindi",,,,2d,core,https://www.olx.com.pk/item/-iid-1117990250,https://images.olx.com.pk/thumbnails/637931920-600x450.jpeg,2.0,Hatchback,2026-08-13,suzuki alto|2023|27.9|-1,False,2026-08-15T20:37,True,,,,2790000.0
11853184,PakWheels,Suzuki Alto,VXR AGS,2023,28.2,98000.0,Automatic,Islamabad,Islamabad,,,8.0,2d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-islamabad-11853184,https://cache3.pakwheels.com/ad_pictures/1492/suzuki-alto-vxr-ags-2023-149203569.jpg,2.0,Hatchback,2026-08-13,suzuki alto|2023|28.2|98000,False,2026-08-13T12:42,False,28.2,,,2820000.0
11855588,PakWheels,Suzuki Alto,VXR,2024,28.75,35000.0,Manual,Rawalpindi,Rawalpindi,,,5.0,2d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-rawalpindi-11855588,https://cache2.pakwheels.com/ad_pictures/1492/suzuki-alto-vxr-2-2024-149241544.jpg,2.0,Hatchback,2026-08-13,suzuki alto|2024|28.75|35000,False,2026-08-13T21:02,False,28.75,,,2875000.0
11853788,PakWheels,Suzuki Alto,Works Edition,2017,29.0,100500.0,Automatic,Islamabad,Islamabad,,,12.0,2d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2017-for-sale-in-islamabad-11853788,https://cache4.pakwheels.com/ad_pictures/1492/suzuki-alto-works-edition-2017-149213264.jpg,2.0,Hatchback,2026-08-13,suzuki alto|2017|29.0|100500,False,2026-08-13T13:18,False,29.0,,,2900000.0
11855698,PakWheels,Suzuki Alto,VXL,2023,29.45,23000.0,Automatic,Rawalpindi,Rawalpindi,,,8.0,2d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-rawalpindi-11855698,https://cache2.pakwheels.com/ad_pictures/1492/suzuki-alto-vxl-2-2023-149243896.jpg,2.0,Hatchback,2026-08-13,suzuki alto|2023|29.45|23000,False,2026-08-13T21:02,False,29.45,,,2945000.0
11682210,PakWheels,Daihatsu Move,X,2015,29.5,150000.0,Automatic,Islamabad,Islamabad,,,14.0,2d,core,https://www.pakwheels.com/used-cars/daihatsu-move-2015-for-sale-in-islamabad-11682210,https://cache2.pakwheels.com/ad_pictures/1465/daihatsu-move-x-5-2015-146583548.jpg,2.0,Tall-boy,2026-08-13,daihatsu move|2015|29.5|150000,False,2026-08-13T21:02,False,29.5,,,2950000.0
11851521,PakWheels,Suzuki Alto,VXL,2022,29.85,51996.0,Automatic,Islamabad,Islamabad,,,20.0,2d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-islamabad-11851521,https://cache2.pakwheels.com/ad_pictures/1491/suzuki-alto-vxl-2-2022-149179470.jpg,2.0,Hatchback,2026-08-13,suzuki alto|2022|29.85|51996,False,2026-08-13T02:35,False,29.85,,,2985000.0
1117988329,OLX,Suzuki Alto,2025,2025,29.9,30000.0,,Rawalpindi,"Kallar Syedan, Rawalpindi",,,,2d,core,https://www.olx.com.pk/item/-iid-1117988329,https://images.olx.com.pk/thumbnails/637920336-600x450.jpeg,2.0,Hatchback,2026-08-13,suzuki alto|2025|29.9|30000,True,2026-08-15T20:37,True,,,duplicate listing,2990000.0
11853388,PakWheels,Suzuki Alto,VX,2024,30.0,44000.0,Manual,Rawalpindi,Rawalpindi,,,4.0,2d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-rawalpindi-11853388,https://cache2.pakwheels.com/ad_pictures/1492/suzuki-alto-vx-14-2024-149207153.jpg,2.0,Hatchback,2026-08-13,suzuki alto|2024|30.0|44000,True,2026-08-13T12:42,False,30.0,,duplicate listing,3000000.0
1117975570,OLX,Suzuki Alto,2012,2012,12.5,262500.0,,Rawalpindi,"Bahria Town Phase 8, Rawalpindi",,,,3d,core,https://www.olx.com.pk/item/-iid-1117975570,https://images.olx.com.pk/thumbnails/637843050-600x450.jpeg,3.0,Hatchback,2026-08-12,suzuki alto|2012|12.5|262500,False,2026-08-15T17:57,False,12.5,,,1250000.0
1115484252,OLX,Suzuki Alto,2026,2026,16.3,,,Islamabad,"I-14, Islamabad",,,,3d,core,https://www.olx.com.pk/item/-iid-1115484252,https://images.olx.com.pk/thumbnails/623237025-600x450.jpeg,3.0,Hatchback,2026-08-12,suzuki alto|2026|16.3|-1,False,2026-08-15T17:57,False,16.3,,too cheap for year - likely instalment ad,1630000.0
11607567,PakWheels,Suzuki Every,Join Turbo,2010,20.0,194600.0,Automatic,Islamabad,Islamabad,Managed by PakWheels,6.7,14.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-every-2010-for-sale-in-islamabad-11607567,https://cache4.pakwheels.com/ad_pictures/1454/suzuki-every-join-turbo-2010-145462905.jpg,3.0,Van,2026-08-12,suzuki every|2010|20.0|194600,False,2026-08-11T21:17,False,20.0,,,2000000.0
11852332,PakWheels,Daihatsu Mira,,2014,20.0,200000.0,Automatic,Rawalpindi,Rawalpindi,,,11.0,3d,core,https://www.pakwheels.com/used-cars/daihatsu-mira-2014-for-sale-in-rawalpindi-11852332,https://cache3.pakwheels.com/ad_pictures/1491/daihatsu-mira-2014-149190734.jpg,3.0,Hatchback,2026-08-12,daihatsu mira|2014|20.0|200000,False,2026-08-13T02:35,False,20.0,,,2000000.0
11852486,PakWheels,Suzuki Alto,,2011,21.5,98000.0,Automatic,Islamabad,Islamabad,,,4.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2011-for-sale-in-islamabad-11852486,https://cache4.pakwheels.com/ad_pictures/1491/suzuki-alto-2011-149193194.jpg,3.0,Hatchback,2026-08-12,suzuki alto|2011|21.5|98000,False,2026-08-13T02:35,False,21.5,,,2150000.0
11851826,PakWheels,Suzuki Alto,E,2013,22.25,123114.0,Automatic,Rawalpindi,Rawalpindi,,,6.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2013-for-sale-in-rawalpindi-11851826,https://cache1.pakwheels.com/ad_pictures/1491/suzuki-alto-e-2013-149184154.jpg,3.0,Hatchback,2026-08-12,suzuki alto|2013|22.25|123114,False,2026-08-13T02:35,False,22.25,,,2225000.0
11848756,PakWheels,Mazda Carol,,2012,22.5,149913.0,Automatic,Rawalpindi,Rawalpindi,,,11.0,3d,core,https://www.pakwheels.com/used-cars/mazda-carol-2012-for-sale-in-rawalpindi-11848756,https://cache2.pakwheels.com/ad_pictures/1491/mazda-carol-2012-149136527.jpg,3.0,Hatchback,2026-08-12,mazda carol|2012|22.5|149913,False,2026-08-12T12:42,False,23.5,1.0,,2250000.0
11851322,PakWheels,Suzuki Alto,G,2010,22.7,90000.0,Automatic,Islamabad,Islamabad,,,20.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2010-for-sale-in-islamabad-11851322,https://cache2.pakwheels.com/ad_pictures/1491/suzuki-alto-g-4-2010-149176493.jpg,3.0,Hatchback,2026-08-12,suzuki alto|2010|22.7|90000,False,2026-08-13T02:35,False,22.7,,,2270000.0
11836841,PakWheels,Daihatsu Mira,G Smart Drive Package,2013,22.8,112000.0,Automatic,Islamabad,Islamabad,,,9.0,3d,core,https://www.pakwheels.com/used-cars/daihatsu-mira-2013-for-sale-in-islamabad-11836841,https://cache3.pakwheels.com/ad_pictures/1489/daihatsu-mira-g-smart-drive-package-2013-148960984.jpg,3.0,Hatchback,2026-08-12,daihatsu mira|2013|22.8|112000,False,2026-08-09T22:34,False,22.8,,,2280000.0
11851530,PakWheels,Daihatsu Move,X,2014,23.0,155000.0,Automatic,Islamabad,Islamabad,,,8.0,3d,core,https://www.pakwheels.com/used-cars/daihatsu-move-2014-for-sale-in-islamabad-11851530,https://cache4.pakwheels.com/ad_pictures/1491/daihatsu-move-x-5-2014-149179544.jpg,3.0,Tall-boy,2026-08-12,daihatsu move|2014|23.0|155000,False,2026-08-13T02:35,False,23.0,,,2300000.0
11850553,PakWheels,Nissan Moco,Dolce X,2012,23.0,10000.0,Automatic,Islamabad,Islamabad,,,10.0,3d,core,https://www.pakwheels.com/used-cars/nissan-moco-2012-for-sale-in-islamabad-11850553,https://cache3.pakwheels.com/ad_pictures/1491/nissan-moco-dolce-x-2012-149163781.jpg,3.0,Hatchback,2026-08-12,nissan moco|2012|23.0|10000,False,2026-08-13T02:35,False,23.0,,,2300000.0
11850625,PakWheels,Nissan Moco,X Idling Stop,2012,23.0,121000.0,Automatic,Islamabad,Islamabad,,,10.0,3d,core,https://www.pakwheels.com/used-cars/nissan-moco-2012-for-sale-in-islamabad-11850625,https://cache4.pakwheels.com/ad_pictures/1491/nissan-moco-x-idling-stop-4-2012-149165613.jpg,3.0,Hatchback,2026-08-12,nissan moco|2012|23.0|121000,False,2026-08-13T17:22,False,23.0,,,2300000.0
11849429,PakWheels,Daihatsu Mira ES,,2012,23.5,40000.0,Automatic,Rawalpindi,Rawalpindi,,,7.0,3d,core,https://www.pakwheels.com/used-cars/daihatsu-mira-2012-for-sale-in-rawalpindi-11849429,https://cache2.pakwheels.com/ad_pictures/1491/daihatsu-mira-es-2012-149146809.jpg,3.0,Hatchback,2026-08-12,daihatsu mira es|2012|23.5|40000,False,2026-08-13T02:35,False,23.5,,,2350000.0
11852052,PakWheels,Daihatsu Mira ES,,2012,23.7,98000.0,Automatic,Islamabad,Islamabad,,,9.0,3d,core,https://www.pakwheels.com/used-cars/daihatsu-mira-2012-for-sale-in-islamabad-11852052,https://cache3.pakwheels.com/ad_pictures/1491/daihatsu-mira-es-2012-149189184.jpg,3.0,Hatchback,2026-08-12,daihatsu mira es|2012|23.7|98000,False,2026-08-13T02:35,False,23.75,0.05,,2370000.0
11850286,PakWheels,Daihatsu Mira ES,,2012,23.9,92000.0,Automatic,Islamabad,Islamabad,,,20.0,3d,core,https://www.pakwheels.com/used-cars/daihatsu-mira-2012-for-sale-in-islamabad-11850286,https://cache4.pakwheels.com/ad_pictures/1491/daihatsu-mira-es-2012-149159862.jpg,3.0,Hatchback,2026-08-12,daihatsu mira es|2012|23.9|92000,False,2026-08-13T02:35,False,23.9,,,2390000.0
11850851,PakWheels,Daihatsu Mira ES,,2013,24.0,93000.0,Automatic,Islamabad,Islamabad,,,14.0,3d,core,https://www.pakwheels.com/used-cars/daihatsu-mira-2013-for-sale-in-islamabad-11850851,https://cache2.pakwheels.com/ad_pictures/1491/daihatsu-mira-es-2013-149169512.jpg,3.0,Hatchback,2026-08-12,daihatsu mira es|2013|24.0|93000,False,2026-08-13T02:35,False,24.0,,,2400000.0
11852501,PakWheels,Daihatsu Move,,2013,24.1,148000.0,Automatic,Rawalpindi,Rawalpindi,,,17.0,3d,core,https://www.pakwheels.com/used-cars/daihatsu-move-2013-for-sale-in-rawalpindi-11852501,https://cache4.pakwheels.com/ad_pictures/1491/daihatsu-move-2013-149193149.jpg,3.0,Tall-boy,2026-08-12,daihatsu move|2013|24.1|148000,False,2026-08-13T02:35,False,24.1,,,2410000.0
11849056,PakWheels,Suzuki Wagon R,FX,2015,24.25,126500.0,Automatic,Rawalpindi,Rawalpindi,,,12.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2015-for-sale-in-rawalpindi-11849056,https://cache3.pakwheels.com/ad_pictures/1491/suzuki-wagon-r-fx-2-2015-149141464.jpg,3.0,Tall-boy,2026-08-12,suzuki wagon r|2015|24.25|126500,False,2026-08-12T12:42,False,24.55,0.3,,2425000.0
1117969860,OLX,Suzuki Alto,2021,2021,24.5,65000.0,,Islamabad,"E-11/4, Islamabad",,,,3d,core,https://www.olx.com.pk/item/-iid-1117969860,https://images.olx.com.pk/thumbnails/637810229-600x450.jpeg,3.0,Hatchback,2026-08-12,suzuki alto|2021|24.5|65000,False,2026-08-15T17:57,False,24.5,,,2450000.0
1117936671,OLX,Suzuki Alto,2019,2019,24.5,70000.0,,Islamabad,"E-11/3, Islamabad",,,,3d,core,https://www.olx.com.pk/item/-iid-1117936671,https://images.olx.com.pk/thumbnails/637615288-600x450.jpeg,3.0,Hatchback,2026-08-12,suzuki alto|2019|24.5|70000,False,2026-08-15T00:11,False,24.5,,,2450000.0
11849769,PakWheels,Nissan Dayz,Highway Star,2013,24.75,88000.0,Automatic,Islamabad,Islamabad,,,8.0,3d,core,https://www.pakwheels.com/used-cars/nissan-dayz-2013-for-sale-in-islamabad-11849769,https://cache4.pakwheels.com/ad_pictures/1491/nissan-dayz-highway-star-3-2013-149152292.jpg,3.0,Hatchback,2026-08-12,nissan dayz|2013|24.75|88000,False,2026-08-13T02:35,False,24.75,,,2475000.0
11849007,PakWheels,Suzuki Wagon R,,2014,25.2,105000.0,Automatic,Rawalpindi,Rawalpindi,,,14.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2014-for-sale-in-rawalpindi-11849007,https://cache3.pakwheels.com/ad_pictures/1491/suzuki-wagon-r-2014-149140922.jpg,3.0,Tall-boy,2026-08-12,suzuki wagon r|2014|25.2|105000,False,2026-08-12T12:42,False,25.2,,,2520000.0
11849724,PakWheels,Nissan Dayz,Highway Star,2014,25.25,120000.0,Automatic,Islamabad,Islamabad,,,9.0,3d,core,https://www.pakwheels.com/used-cars/nissan-dayz-2014-for-sale-in-islamabad-11849724,https://cache2.pakwheels.com/ad_pictures/1491/nissan-dayz-highway-star-3-2014-149151290.jpg,3.0,Hatchback,2026-08-12,nissan dayz|2014|25.25|120000,False,2026-08-13T02:35,False,25.25,,,2525000.0
1115992819,OLX,Suzuki Alto,2022,2022,26.9,85000.0,,Islamabad,"Margalla Town, Islamabad",,,,3d,core,https://www.olx.com.pk/item/-iid-1115992819,https://images.olx.com.pk/thumbnails/626233778-600x450.jpeg,3.0,Hatchback,2026-08-12,suzuki alto|2022|26.9|85000,False,2026-08-15T02:40,False,26.9,,,2690000.0
11851478,PakWheels,Suzuki Alto,VXR AGS,2022,27.3,110000.0,Automatic,Islamabad,Islamabad,,,9.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-islamabad-11851478,https://cache4.pakwheels.com/ad_pictures/1491/suzuki-alto-vxr-ags-2022-149179076.jpg,3.0,Hatchback,2026-08-12,suzuki alto|2022|27.3|110000,True,2026-08-13T02:35,False,27.3,,duplicate listing,2730000.0
1117960791,OLX,Suzuki Alto,2022,2022,27.3,110000.0,,Islamabad,"G-13, Islamabad",,,,3d,core,https://www.olx.com.pk/item/-iid-1117960791,https://images.olx.com.pk/thumbnails/637760045-600x450.jpeg,3.0,Hatchback,2026-08-12,suzuki alto|2022|27.3|110000,True,2026-08-15T14:41,False,27.3,,duplicate listing,2730000.0
11500865,PakWheels,Suzuki Alto,VX,2024,27.45,16585.0,Manual,Islamabad,Islamabad,Managed by PakWheels,9.4,20.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-islamabad-11500865,https://cache4.pakwheels.com/ad_pictures/1438/suzuki-alto-vx-14-2024-143859337.jpg,3.0,Hatchback,2026-08-12,suzuki alto|2024|27.45|16585,False,2026-08-11T21:17,False,27.45,,,2745000.0
11850946,PakWheels,Honda N Wgn,Custom G,2017,27.5,78000.0,Automatic,Islamabad,Islamabad,,,14.0,3d,core,https://www.pakwheels.com/used-cars/honda-n-wgn-2017-for-sale-in-islamabad-11850946,https://cache4.pakwheels.com/ad_pictures/1491/honda-n-wgn-custom-g-3-2017-149171151.jpg,3.0,Tall-boy,2026-08-12,honda n wgn|2017|27.5|78000,False,2026-08-13T02:35,False,27.5,,,2750000.0
11850844,PakWheels,Suzuki Alto,VXL,2021,27.5,78000.0,Automatic,Islamabad,Islamabad,,,15.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-islamabad-11850844,https://cache4.pakwheels.com/ad_pictures/1491/suzuki-alto-vxl-2-2021-149168598.jpg,3.0,Hatchback,2026-08-12,suzuki alto|2021|27.5|78000,False,2026-08-13T02:35,False,28.0,0.5,,2750000.0
1117974564,OLX,Suzuki Alto,2024,2024,28.7,,,Rawalpindi,"Snober City, Rawalpindi",,,,3d,core,https://www.olx.com.pk/item/-iid-1117974564,https://images.olx.com.pk/thumbnails/637836340-600x450.jpeg,3.0,Hatchback,2026-08-12,suzuki alto|2024|28.7|-1,False,2026-08-15T17:57,False,28.7,,,2870000.0
11646406,PakWheels,Suzuki Alto,VXL,2022,28.75,40015.0,Automatic,Rawalpindi,Rawalpindi,Managed by PakWheels,8.9,15.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-rawalpindi-11646406,https://cache2.pakwheels.com/ad_pictures/1473/suzuki-alto-vxl-2-2022-147382382.jpg,3.0,Hatchback,2026-08-12,suzuki alto|2022|28.75|40015,False,2026-08-11T21:17,False,28.75,,,2875000.0
11843192,PakWheels,Suzuki Alto,VXL,2022,28.75,40000.0,Automatic,Islamabad,Islamabad,,,7.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-islamabad-11843192,https://cache1.pakwheels.com/ad_pictures/1491/suzuki-alto-vxl-2-2022-149114220.jpg,3.0,Hatchback,2026-08-12,suzuki alto|2022|28.75|40000,False,2026-08-13T02:35,False,28.75,,,2875000.0
11847335,PakWheels,Suzuki Alto,VXR,2024,28.8,33200.0,Manual,Rawalpindi,Rawalpindi,,,19.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-rawalpindi-11847335,https://cache1.pakwheels.com/ad_pictures/1491/suzuki-alto-vxr-2-2024-149117155.jpg,3.0,Hatchback,2026-08-12,suzuki alto|2024|28.8|33200,True,2026-08-12T12:42,False,28.8,,duplicate listing,2880000.0
1117950218,OLX,Suzuki Alto,VXR 2024 Model,2024,28.8,33200.0,,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi",,,,3d,core,https://www.olx.com.pk/item/-iid-1117950218,https://images.olx.com.pk/thumbnails/637697000-600x450.jpeg,3.0,Hatchback,2026-08-12,suzuki alto|2024|28.8|33200,True,2026-08-13T03:43,False,28.8,,duplicate listing,2880000.0
11852148,PakWheels,Suzuki Every,VXR,2026,28.9,10000.0,Manual,Rawalpindi,Rawalpindi,,,12.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-every-2026-for-sale-in-rawalpindi-11852148,https://cache1.pakwheels.com/ad_pictures/1491/suzuki-every-vxr-2-2026-149188627.jpg,3.0,Van,2026-08-12,suzuki every|2026|28.9|10000,False,2026-08-13T02:35,False,28.9,,,2890000.0
11851813,PakWheels,Suzuki Alto,VXR,2024,28.95,22500.0,Manual,Islamabad,Islamabad,,,10.0,3d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-islamabad-11851813,https://cache3.pakwheels.com/ad_pictures/1491/suzuki-alto-vxr-2-2024-149183181.jpg,3.0,Hatchback,2026-08-12,suzuki alto|2024|28.95|22500,False,2026-08-13T02:35,False,28.95,,,2895000.0
11827500,PakWheels,Toyota Pixis,L,2021,30.0,28341.0,Automatic,Islamabad,Islamabad,Managed by PakWheels,6.7,15.0,3d,core,https://www.pakwheels.com/used-cars/toyota-pixis-epoch-2021-for-sale-in-islamabad-11827500,https://cache1.pakwheels.com/ad_pictures/1488/toyota-pixis-l-26-2021-148817450.jpg,3.0,Hatchback,2026-08-12,toyota pixis|2021|30.0|28341,False,2026-08-08T15:26,False,30.0,,,3000000.0
1117973711,OLX,Suzuki Alto,vxr 2024,2024,30.0,44000.0,,Rawalpindi,"Bahria Town Phase 2, Rawalpindi",,,,3d,core,https://www.olx.com.pk/item/-iid-1117973711,https://images.olx.com.pk/thumbnails/637831244-600x450.jpeg,3.0,Hatchback,2026-08-12,suzuki alto|2024|30.0|44000,True,2026-08-15T17:57,False,30.0,,duplicate listing,3000000.0
11848614,PakWheels,Daihatsu Hijet,VAN,2010,13.85,225000.0,Automatic,Islamabad,Islamabad,,,4.0,4d,core,https://www.pakwheels.com/used-cars/daihatsu-hijet-2010-for-sale-in-islamabad-11848614,https://cache4.pakwheels.com/ad_pictures/1491/daihatsu-hijet-van-2010-149134692.jpg,4.0,Van,2026-08-11,daihatsu hijet|2010|13.85|225000,False,2026-08-12T12:42,False,13.85,,,1385000.0
11756590,PakWheels,Nissan Clipper,G Aero Version,2011,14.5,90000.0,Automatic,Rawalpindi,Rawalpindi,,,18.0,4d,core,https://www.pakwheels.com/used-cars/nissan-clipper-2011-for-sale-in-rawalpindi-11756590,https://cache1.pakwheels.com/ad_pictures/1477/nissan-clipper-g-aero-version-2011-147797509.jpg,4.0,Van,2026-08-11,nissan clipper|2011|14.5|90000,False,2026-08-11T23:35,False,14.5,,,1450000.0
1117933223,OLX,Suzuki Alto,2012 Excellent ConditioN ISB NumbeR,2012,14.95,166134.0,,Rawalpindi,"City Sadar Road, Rawalpindi",,,,4d,core,https://www.olx.com.pk/item/-iid-1117933223,https://images.olx.com.pk/thumbnails/637596238-600x450.jpeg,4.0,Hatchback,2026-08-11,suzuki alto|2012|14.95|166134,False,2026-08-14T12:49,False,14.95,,,1495000.0
1117900181,OLX,Suzuki Alto,2021,2021,15.0,2.0,,Islamabad,"PWD Road, Islamabad",,,,4d,core,https://www.olx.com.pk/item/-iid-1117900181,https://images.olx.com.pk/thumbnails/637403696-600x450.jpeg,4.0,Hatchback,2026-08-11,suzuki alto|2021|15.0|2,False,2026-08-13T21:18,False,15.0,,mileage implausibly low,1500000.0
11847728,PakWheels,Honda Acty,,2012,17.0,230000.0,Automatic,Islamabad,Islamabad,,,9.0,4d,core,https://www.pakwheels.com/used-cars/honda-acty-2012-for-sale-in-islamabad-11847728,https://cache3.pakwheels.com/ad_pictures/1491/honda-acty-2012-149123123.jpg,4.0,Van,2026-08-11,honda acty|2012|17.0|230000,False,2026-08-11T23:35,False,17.0,,,1700000.0
11846095,PakWheels,Suzuki Every,GA,2011,17.25,125000.0,Manual,Rawalpindi,Rawalpindi,,,7.0,4d,core,https://www.pakwheels.com/used-cars/suzuki-every-2011-for-sale-in-rawalpindi-11846095,https://cache3.pakwheels.com/ad_pictures/1490/suzuki-every-ga-2011-149095738.jpg,4.0,Van,2026-08-11,suzuki every|2011|17.25|125000,False,2026-08-11T18:02,False,17.25,,,1725000.0
11846571,PakWheels,Suzuki Every,Join,2018,17.95,130000.0,Automatic,Rawalpindi,Rawalpindi,,,7.0,4d,core,https://www.pakwheels.com/used-cars/suzuki-every-2018-for-sale-in-rawalpindi-11846571,https://cache4.pakwheels.com/ad_pictures/1491/suzuki-every-join-2-2018-149105828.jpg,4.0,Van,2026-08-11,suzuki every|2018|17.95|130000,False,2026-08-11T21:17,False,17.95,,,1795000.0
11766677,PakWheels,Nissan Roox,E,2012,18.0,100000.0,Automatic,Islamabad,Islamabad,,,14.0,4d,core,https://www.pakwheels.com/used-cars/nissan-roox-2012-for-sale-in-islamabad-11766677,https://cache1.pakwheels.com/ad_pictures/1478/nissan-roox-e-5-2012-147886664.jpg,4.0,Tall-boy,2026-08-11,nissan roox|2012|18.0|100000,False,2026-08-15T11:57,False,18.0,,,1800000.0
11846968,PakWheels,Suzuki Alto,X,2015,18.5,190000.0,Automatic,Islamabad,Islamabad,,,7.0,4d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2015-for-sale-in-islamabad-11846968,https://cache1.pakwheels.com/ad_pictures/1491/suzuki-alto-x-9-2015-149110168.jpg,4.0,Hatchback,2026-08-11,suzuki alto|2015|18.5|190000,False,2026-08-11T21:17,False,18.5,,,1850000.0
1117896727,OLX,Suzuki Alto,2012,2012,19.0,308.0,,Islamabad,"PWD Housing Scheme, Islamabad",,,,4d,core,https://www.olx.com.pk/item/-iid-1117896727,https://images.olx.com.pk/thumbnails/637383610-600x450.jpeg,4.0,Hatchback,2026-08-11,suzuki alto|2012|19.0|308,False,2026-08-13T14:16,False,19.0,,mileage implausibly low,1900000.0
